TCS.NS,INFY.NS,RELIANCE.NS
0.21079460418056772,0.160319445694232,0.4465620972901759
0.22783944318552674,0.1644421185240615,0.46041413929177527
0.25332661569430603,0.165320558662922,0.4925431097160196
0.2560137087460931,0.18569674208016212,0.4782887068680763
0.23555971099175832,0.1725519661657518,0.4654926167461501
0.22972444070235531,0.17728274614368184,0.4786909323533281
0.236943525162139,0.17738404997466223,0.5057416283648357
0.23600102640372478,0.18765660890280228,0.534376184515307
0.2167302346940969,0.17833026280269199,0.5253256711735932
0.24157593295555135,0.21056718778860223,0.4886212927938594
0.24392706917425322,0.26466712764093264,0.4883196406000571
0.23026044404822033,0.2593618663774527,0.5226608850334591
0.23313461035493988,0.280413834911223,0.526783713177426
0.24002812782017424,0.2820696481598128,0.5527533478266711
0.22632145969481166,0.2693303243711727,0.5690693001076899
0.21838266831159336,0.2626057201854632,0.5961199284386514
0.21283578624316846,0.27267562409127294,0.6405422578886666
0.2326923963623434,0.28997679341880306,0.6455954228188141
0.274074000024374,0.29970863900505335,0.6564055626776171
0.2605279531866448,0.29382899117676314,0.615653684601684
0.26191468774407345,0.2987625208977632,0.6217877755330021
0.2626784251183838,0.3018375823478429,0.6007959773661364
0.2517250642049901,0.29568760152879275,0.5715832939911958
0.24993627097687343,0.29092291152609323,0.642779776741506
0.25387564845930766,0.28744244531061297,0.6306370746112706
0.2734108475193474,0.30511525145988344,0.6344835630856631
0.26828590521805207,0.29163251194665324,0.640693117825841
0.2632412735605735,0.2919366602414431,0.6273186974378073
0.2620755898381538,0.28997679341880306,0.6343327031484889
0.25301143853829233,0.2943696097979133,0.631215269516286
0.2518457548158727,0.2918353564104628,0.6284248682826592
0.24690193267283533,0.2934572596342832,0.6242767276144647
0.25142370272616443,0.29609300629419316,0.6129888984615501
0.2579957529709742,0.3028851463672228,0.626664971043386
0.2527097400917304,0.29730950475261314,0.6332014228210476
0.25120270805244493,0.2945048236536631,0.615854763504037
0.24949428162943432,0.29021335846590285,0.6082122762426156
0.24929333653602448,0.28926719299824294,0.6152011724707078
0.2471026531210878,0.28298195096307316,0.6083379590166547
0.2514639142093622,0.291564976059333,0.636092532707216
0.24941385866303878,0.2890305805907732,0.6226677579929116
0.2454545439228739,0.2810558994444629,0.6254583622681769
0.25297139553896275,0.27656163715326293,0.6076340136570544
0.24859014103166832,0.2667959289026129,0.6109274167090204
0.2561466425180611,0.2734529024802626,0.6315170570711806
0.26995372702883924,0.28125860182716306,0.6234219899982365
0.2656530078105189,0.27017518600785234,0.6058994289420085
0.28102805935956243,0.2741624555404529,0.6086145017278675
0.28952913757207666,0.2837929972957229,0.6209079961147306
0.2812691597748809,0.27598720322808284,0.6481848128306342
0.28267577542875066,0.28429980061284316,0.724937326968339
0.2999399804300371,0.2881182304271432,0.7278283691739613
0.3470896293180801,0.31021781034066315,0.7191802843591375
0.3470896293180801,0.3129548608315534,0.727375992404077
0.3517523642077587,0.3259983329149834,0.7302418574465639
0.3348500625552522,0.3322497596461233,0.7172695271826899
0.33040826617800356,0.3262686659057434,0.7207640091370091
0.33659881278403925,0.3315063439215333,0.6956993987497169
0.3597716347186619,0.32988425125623383,0.6732243814158829
0.3374626857373182,0.3381631280577038,0.6831043198495976
0.28311804558263653,0.30819040763070277,0.6581654599168905
0.31931472668631145,0.3325538605805434,0.668472868679538
0.3209223997561701,0.3318442601599833,0.6757885942645678
0.34588373411246254,0.3308980946923234,0.6902691178169071
0.3474511956991235,0.3303911966544634,0.6848893265714602
0.3599722428443357,0.33674397457695343,0.6803137832548787
0.43326946484300466,0.35772840722340354,0.6737521543140814
0.4366859807212895,0.3624930025053636,0.6728220205695392
0.44538850947881814,0.3697918511747739,0.696529162244448
0.4814640506812955,0.38814048980094445,0.6873528984481494
0.47633910838000015,0.39699394260870385,0.6844367467599377
0.4831928074910623,0.4140922674724243,0.6862467952838436
0.48180596061105496,0.4314611621287539,0.7081941074000251
0.47980785425741046,0.41740389396960415,0.7116131932260301
0.45195432582050654,0.3979739233803938,0.6708862215910485
0.4611176017961278,0.4109835801597939,0.6554502517699394
0.440227736274897,0.4099021534760143,0.6556513983528383
0.45130847099260984,0.41774176284768433,0.6454446982427322
0.4256350114869494,0.42507452154186415,0.6297070085472747
0.4239190594511615,0.4120310494584341,0.6208324646253243
0.43023686753893764,0.4157538113257588,0.6238995439312562
0.43080207475528143,0.40888887836436233,0.5816895561709448
0.4073687767605034,0.3941341340393186,0.5844046966373495
0.404159720685197,0.3843660577701791,0.5728150799295404
0.40837799513070383,0.3832048288633037,0.5805833176455468
0.4213761885905083,0.3734707099793034,0.5944607398519197
0.39705498061059563,0.38146296182280587,0.5054399761710333
0.4087613520920277,0.37480286246074995,0.4918392320369655
0.41665324879861165,0.3962516161726191,0.5234150493582379
0.42979263173992344,0.403116691215125,0.5444320246882388
0.43857266307679965,0.409093711963703,0.5817146656535339
0.44630303991512,0.42535129554291556,0.5925499826754723
0.41522012501615335,0.39427081606653197,0.6095698126355451
0.430640442564439,0.4157538113257588,0.5656501466011388
0.4238790726131214,0.4125091997518317,0.557002061786315
0.41814691445102414,0.4169151349533738,0.565247921115887
0.4235963566823706,0.42323362396813596,0.5682144948109156
0.4218605235501416,0.41657352460608016,0.5636641963380153
0.40595587104222264,0.40759101479064336,0.560622226514673
0.41009372252133414,0.39816431206694863,0.5535577987971747
0.4195190470732133,0.4026727824690855,0.5165267264215951
0.4453543634148738,0.4276053649826898,0.5422700373248059
0.4444663411071603,0.42774190492879355,0.5489823908416851
0.43609022176352186,0.4110748435923786,0.540811859959881
0.4438809158266388,0.4094010334032688,0.5432253482324836
0.4273504019098433,0.40038432940084395,0.5317615496598054
0.4463839121718307,0.42623920775573415,0.5443818057230603
0.4555671815664719,0.4283227798642652,0.5460158848272025
0.4393799254503812,0.4184519789530517,0.5489823908416851
0.44668650919902264,0.42405338460882697,0.5402840193811365
0.4507836999046213,0.4300987463710117,0.5460409943097919
0.4748425223405397,0.43682694994482524,0.563915629566639
0.48029218921704375,0.4517524757633307,0.580608494808682
0.4695949237832333,0.44666350930868065,0.5705776287572475
0.4693123201750615,0.44355548504122716,0.5699743243696429
0.47500392988622453,0.44447754408066414,0.5626837082672023
0.46041109277569814,0.43768099949324407,0.5541612385458714
0.4816645464843903,0.4452630631739973,0.5552673417101772
0.4913529305157365,0.4408232179476856,0.5598177755441693
0.5005567549422918,0.46172562243365994,0.5628093910412411
0.48406634018611516,0.45318692664352317,0.5367392507810929
0.5051988224774777,0.482696320572871,0.5352308544509892
0.5198319833937806,0.5049306880988127,0.5388258420162115
0.5200739262284397,0.4933184937507992,0.564116776149538
0.5281675542864852,0.4962214949774328,0.5687172935876168
0.5286116777629206,0.5030522811122109,0.5620552943970085
0.5200539328094196,0.5006615296452235,0.5647954089849105
0.5012627023498277,0.5068093792476331,0.5596669832875412
0.5277035497136082,0.5099856498079536,0.560773086451847
0.5725914711556459,0.5289753583995984,0.5624574522017141
0.594208288406642,0.5327665560012693,0.5500130978776769
0.5774560497193648,0.524774493599246,0.5239429576175283
0.569907186168328,0.5111468313544592,0.5223843423222461
0.6054705364116384,0.5452671361657992,0.5337224581208855
0.6278947283587948,0.5890528399645745,0.515395310733062
0.6272486488857403,0.5860131567107276,0.5454628670853228
0.6208305367351274,0.5965326526069514,0.5362867386501162
0.66036437781519,0.5851594386848973,0.5472478061266393
0.6533474739971825,0.5677062899307117,0.5356079027731055
0.6486557598821825,0.5452328472580714,0.5589881474105305
0.6644086645861904,0.5483751130728829,0.5753040320110032
0.6838621489701788,0.5639493812367686,0.5945612454628231
0.6697270263681185,0.5641204468924492,0.6170363981577491
0.6815574019765067,0.5649057765443033,0.591996897253046
0.6767847032822174,0.5541472055013805,0.537392841814422
0.6645504156805915,0.5376847409624574,0.5142640980861668
0.6384639460528132,0.5207442208508763,0.5049873963595108
0.6040058499845473,0.4953675875101233,0.4875905180773216
0.6153298754078644,0.5102930186078893,0.514414958023341
0.6412546005222213,0.5173629746101058,0.5297503545530007
0.6398795475129844,0.5265165027208532,0.5321889523081926
0.6351881703657207,0.5228959918919047,0.5289961225476758
0.622852567798049,0.5179436127437282,0.5287195121559167
0.6455619467726887,0.5394266553633251,0.5426471533274684
0.630516786637477,0.5407928125902808,0.5450102872738003
0.6452381207781102,0.5346107688008828,0.554136061382736
0.6422859464404385,0.5319810369079361,0.5950640442395243
0.6361384193820696,0.543696097979133,0.5879745070394364
0.6155320560496407,0.5435935154181684,0.5834493180491258
0.6029742794211725,0.5304440981875187,0.5969747337354256
0.5885357735338688,0.5242280496526117,0.6089162216022159
0.5821661847372823,0.5318443548807228,0.6010976295599386
0.588030209606849,0.5310590252288689,0.6074329347547014
0.5421668788908189,0.5132301193007716,0.5711306464991273
0.5509634216467736,0.5140158278355837,0.578848732930501
0.5379809533479962,0.5194464519978972,0.5977288980602047
0.5570704002542084,0.5196172334913591,0.639637233626714
0.5162219357122844,0.5051015643130141,0.6101983618668312
0.5283146968646668,0.5144599733834723,0.6181928556483256
0.5615396033406757,0.5400757765916635,0.6203549106923045
0.5828738169834997,0.5667500840646564,0.6686739475818908
0.5790722593052096,0.5577333327018617,0.6554754966136207
0.5622270175227153,0.5484092125391316,0.6569083614543183
0.5617822201108074,0.5614222319047868,0.6631432287187236
0.5795773739419143,0.568116430733091,0.6631179838750423
0.5876662844516516,0.5835541115905032,0.6585425759195527
0.5824086891848352,0.5881308282855073,0.6362433249638442
0.585725013322862,0.5872768260974581,0.6218130203766834
0.6034796187030347,0.5943810710074025,0.6176397702258998
0.6046524910704953,0.596430259487466,0.5948880748197607
0.5737334548139463,0.5623442435838539,0.5716335806369206
0.5792742153018284,0.5673650111060067,0.6082876046903838
0.6114068970219297,0.5853643196446077,0.5984327757392587
0.6166444988697259,0.5858764746835143,0.6110530318025131
0.6079489341120807,0.5737175522266478,0.5908405074430159
0.5851992313316645,0.5600900794233401,0.5627591720760625
0.5859878481571712,0.5617294112632432,0.5643681416976156
0.6230954092133381,0.5952691726617001,0.581790129462394
0.630901042179431,0.5834858179372664,0.5686166526156213
0.6257036518148325,0.5952008790084633,0.5780442819599974
0.655591903766058,0.6120728213045887,0.563337434661624
0.6660265590107166,0.6128585298394009,0.5591641845108402
0.668736453545993,0.6259394639753346,0.5684909698415825
0.6873201118800278,0.6325311749634142,0.5697480006236084
0.6893022684274879,0.6333511724059542,0.5580327688223068
0.6586860538432884,0.6228997807214878,0.5223843423222461
0.6010532263565604,0.6033634387417297,0.5327672148937539
0.6475233236430773,0.5784990551606226,0.539052165762246
0.6378976156106819,0.5737175522266478,0.532917939469836
0.6244098080300422,0.5797288145225838,0.5176326942248088
0.6174331156952326,0.5720783151074844,0.5173563545552342
0.6070187908373306,0.5719074388932828,0.5199959635322329
0.6032575569648171,0.5600900794233401,0.5189653918573331
0.5997390521850139,0.5667500840646564,0.5358090493560044
0.612357483006015,0.570131330305427,0.5613513490374085
0.6091624672530542,0.5752544909470654,0.5657005009274096
0.6055828589904031,0.5754936608145036,0.5791503851243032
